x	y	tooltip	group
-73.6109963	45.5101743533296	Bande cyclable	186
-73.6109963	45.5109228616617	Bande cyclable	187
-73.6109963	45.5109061124284	Bande cyclable	187
-73.6109963	45.5108000537766	Bande cyclable	187
-73.6109963	45.5108000537766	Bande cyclable	188
-73.6109963	45.5107044092759	Bande cyclable	188
-73.6109963	45.5106550557089	Bande cyclable	188
-73.6109963	45.5070327877864	Bande cyclable	189
-73.6109963	45.507444028347	Bande cyclable	189
-73.6085211080007	45.49812735	Bande cyclable	190
-73.6088317455501	45.49812735	Bande cyclable	190
-73.6101287266151	45.49812735	Bande cyclable	190
-73.6101287266151	45.49812735	Bande cyclable	191
-73.6102656405528	45.49812735	Bande cyclable	191
-73.6104415291387	45.49812735	Bande cyclable	191
-73.6105790394145	45.49812735	Bande cyclable	191
-73.6109963	45.49812735	Bande cyclable	192
-73.6109963	45.49812735	Bande cyclable	192
-73.6109963	45.49812735	Bande cyclable	192
-73.6109963	45.49812735	Bande cyclable	193
-73.6109963	45.49812735	Bande cyclable	193
-73.6109963	45.49812735	Bande cyclable	193
-73.6109963	45.49812735	Bande cyclable	194
-73.6109963	45.49812735	Bande cyclable	194
-73.6109963	45.49812735	Bande cyclable	195
-73.6109963	45.49812735	Bande cyclable	195
-73.6109963	45.49812735	Bande cyclable	196
-73.6109963	45.49812735	Bande cyclable	196
-73.6109963	45.49812735	Bande cyclable	197
-73.6109963	45.49812735	Bande cyclable	197
-73.6109963	45.49812735	Bande cyclable	198
-73.6109963	45.49812735	Bande cyclable	198
-73.6109963	45.49812735	Bande cyclable	199
-73.6109963	45.49812735	Bande cyclable	199
-73.6109963	45.49812735	Chaussée désignée	200
-73.6109963	45.49812735	Chaussée désignée	200
-73.6109963	45.49812735	Chaussée désignée	201
-73.6109963	45.49812735	Chaussée désignée	201
-73.6109963	45.49812735	Chaussée désignée	202
-73.6109963	45.49812735	Chaussée désignée	202
-73.6109963	45.49812735	Chaussée désignée	203
-73.6109963	45.49812735	Chaussée désignée	203
-73.6109963	45.49812735	Chaussée désignée	204
-73.6109963	45.49812735	Chaussée désignée	204
-73.6109963	45.49812735	Chaussée désignée	205
-73.6109963	45.49812735	Chaussée désignée	205
-73.6109963	45.49812735	Chaussée désignée	206
-73.6109963	45.49812735	Chaussée désignée	206
-73.6109963	45.49812735	Chaussée désignée	207
-73.6109963	45.49812735	Chaussée désignée	207
-73.6109963	45.49812735	Chaussée désignée	208
-73.6109963	45.49812735	Chaussée désignée	208
-73.6109963	45.49812735	Chaussée désignée	209
-73.6109963	45.49812735	Chaussée désignée	209
-73.6109963	45.49812735	Chaussée désignée	210
-73.6109963	45.49812735	Chaussée désignée	210
-73.6109963	45.49812735	Chaussée désignée	211
-73.6109963	45.49812735	Chaussée désignée	211
-73.6109963	45.49812735	Chaussée désignée	211
-73.6109963	45.5079268913539	Chaussée désignée	213
-73.6109963	45.5072346375656	Chaussée désignée	213
-73.6109963	45.5090447146388	Chaussée désignée	214
-73.6109963	45.5088668063722	Chaussée désignée	214
-73.6109963	45.5087699050618	Chaussée désignée	214
-73.6109963	45.5086495816685	Chaussée désignée	214
-73.6109963	45.5085464604522	Chaussée désignée	214
-73.6109963	45.5079268913539	Chaussée désignée	214
-73.6109963	45.5211910415444	Chaussée désignée	215
-73.6109963	45.5230499814354	Chaussée désignée	215
-73.6109963	45.5221834630916	Chaussée désignée	216
-73.6109963	45.5238113141083	Chaussée désignée	216
-73.6109963	45.5201936761487	Chaussée désignée	217
-73.6109963	45.5204824414366	Chaussée désignée	217
-73.6109963	45.5205533219138	Chaussée désignée	217
-73.6109963	45.520616235683	Chaussée désignée	217
-73.6109963	45.5211135082268	Chaussée désignée	217
-73.6109963	45.5211135082268	Chaussée désignée	218
-73.6109963	45.5211910415444	Chaussée désignée	218
-73.6109963	45.5200785759637	Chaussée désignée	219
-73.6109963	45.5201936761487	Chaussée désignée	219
-73.5413817	45.53188965	Bande cyclable	229
-73.5413817	45.53188965	Bande cyclable	229
-73.5413817	45.53188965	Bande cyclable	230
-73.5413817	45.53188965	Bande cyclable	230
-73.5413817	45.53188965	Bande cyclable	231
-73.5413817	45.53188965	Bande cyclable	231
-73.5413817	45.53188965	Bande cyclable	232
-73.5413817	45.53188965	Bande cyclable	232
-73.5413817	45.53188965	Bande cyclable	233
-73.5413817	45.53188965	Bande cyclable	233
-73.5413817	45.53188965	Bande cyclable	234
-73.5413817	45.53188965	Bande cyclable	234
-73.5413817	45.53188965	Bande cyclable	236
-73.5413817	45.53188965	Bande cyclable	236
-73.5413817	45.53188965	Bande cyclable	236
-73.5413817	45.53188965	Bande cyclable	237
-73.5413817	45.53188965	Bande cyclable	237
-73.5413817	45.53188965	Bande cyclable	238
-73.5413817	45.53188965	Bande cyclable	238
-73.5413817	45.53188965	Bande cyclable	239
-73.5413817	45.53188965	Bande cyclable	239
-73.5413817	45.53188965	Bande cyclable	240
-73.5413817	45.53188965	Bande cyclable	240
-73.5413817	45.53188965	Bande cyclable	240
-73.5413817	45.53188965	Bande cyclable	240
-73.5413817	45.53188965	Bande cyclable	241
-73.5413817	45.53188965	Bande cyclable	241
-73.5413817	45.53188965	Bande cyclable	241
-73.5433406094922	45.53188965	Bande cyclable	242
-73.5429899507748	45.53188965	Bande cyclable	242
-73.5429899507748	45.53188965	Bande cyclable	243
-73.5425076226392	45.53188965	Bande cyclable	243
-73.5425076226392	45.53188965	Bande cyclable	244
-73.5420351013932	45.53188965	Bande cyclable	244
-73.5420351013932	45.53188965	Bande cyclable	245
-73.541609287603	45.53188965	Bande cyclable	245
-73.544149645536	45.53188965	Bande cyclable	246
-73.5437878066453	45.53188965	Bande cyclable	246
-73.5437546766004	45.53188965	Bande cyclable	246
-73.5437546766004	45.53188965	Bande cyclable	247
-73.5433406094922	45.53188965	Bande cyclable	247
-73.5630128751201	45.53188965	Piste cyclable sur rue	248
-73.5625096991027	45.53188965	Piste cyclable sur rue	248
-73.5625096991027	45.53188965	Piste cyclable sur rue	249
-73.5620666926296	45.53188965	Piste cyclable sur rue	249
-73.5620666926296	45.53188965	Piste cyclable sur rue	250
-73.5615984817772	45.53188965	Piste cyclable sur rue	250
-73.5615984817772	45.53188965	Piste cyclable sur rue	251
-73.5614658175394	45.53188965	Piste cyclable sur rue	251
-73.5614182312549	45.53188965	Piste cyclable sur rue	251
-73.5613880024756	45.53188965	Piste cyclable sur rue	251
-73.5652654429874	45.53188965	Bande cyclable	252
-73.5688581056435	45.53188965	Bande cyclable	252
-73.5705368560677	45.53188965	Bande cyclable	252
-73.5613880024756	45.53188965	Piste cyclable sur rue	253
-73.5614143224452	45.53188965	Piste cyclable sur rue	253
-73.561428823755	45.53188965	Piste cyclable sur rue	253
-73.5591319706371	45.53188965	Bande cyclable	254
-73.5588716135971	45.53188965	Bande cyclable	254
-73.5586031308425	45.53188965	Bande cyclable	254
-73.565137005827	45.53188965	Chaussée désignée	255
-73.5655221760864	45.53188965	Chaussée désignée	255
-73.5659938941045	45.53188965	Chaussée désignée	255
-73.5659938941045	45.53188965	Chaussée désignée	256
-73.5675059212937	45.53188965	Chaussée désignée	256
-73.5679233229971	45.53188965	Chaussée désignée	256
-73.5640372029687	45.53188965	Piste cyclable sur rue	257
-73.5634936420395	45.53188965	Piste cyclable sur rue	257
-73.5608586597345	45.53188965	Bande cyclable	258
-73.5605711126288	45.53188965	Bande cyclable	258
-73.5602761781384	45.53188965	Bande cyclable	258
-73.5602761781384	45.53188965	Bande cyclable	259
-73.559979452995	45.53188965	Bande cyclable	259
-73.5597051928495	45.53188965	Bande cyclable	259
-73.5597051928495	45.53188965	Bande cyclable	260
-73.5594146804112	45.53188965	Bande cyclable	260
-73.5591319706371	45.53188965	Bande cyclable	260
-73.5586031308425	45.53188965	Bande cyclable	261
-73.5582920434803	45.53188965	Bande cyclable	261
-73.5679233229971	45.53188965	Chaussée désignée	262
-73.568307336078	45.53188965	Chaussée désignée	262
-73.5692363108341	45.53188965	Chaussée désignée	262
-73.5692363108341	45.53188965	Chaussée désignée	263
-73.5697522158963	45.53188965	Chaussée désignée	263
-73.5698156210553	45.53188965	Chaussée désignée	263
-73.5702103204973	45.53188965	Chaussée désignée	263
-73.5702103204973	45.53188965	Chaussée désignée	264
-73.5732675734641	45.53188965	Chaussée désignée	264
-73.5736593314989	45.53188965	Chaussée désignée	264
-73.5658533048718	45.5311824581757	Bande cyclable	265
-73.5656088132182	45.5314366478234	Bande cyclable	265
-73.5652688632517	45.5317901533105	Bande cyclable	265
-73.5652688632517	45.5317901533105	Bande cyclable	266
-73.5649447419109	45.53188965	Bande cyclable	266
-73.5646742761511	45.53188965	Bande cyclable	266
-73.5528029239901	45.5242965227244	Chaussée désignée	267
-73.5542119239244	45.5249661280445	Chaussée désignée	267
-73.5781808415223	45.521811764192	Piste cyclable sur rue	268
-73.5778795159125	45.5221283843257	Piste cyclable sur rue	268
-73.5776746765776	45.5223564752941	Piste cyclable sur rue	268
-73.5776746765776	45.5223564752941	Piste cyclable sur rue	269
-73.5774665608154	45.5225833081199	Piste cyclable sur rue	269
-73.5772657180322	45.5228022163772	Piste cyclable sur rue	269
-73.5772657180322	45.5228022163772	Piste cyclable sur rue	270
-73.5769282247726	45.5231623248412	Piste cyclable sur rue	270
-73.5769282247726	45.5231623248412	Piste cyclable sur rue	271
-73.5765946342242	45.523522519689	Piste cyclable sur rue	271
-73.5765946342242	45.523522519689	Piste cyclable sur rue	272
-73.5761717383492	45.5239811351483	Piste cyclable sur rue	272
-73.5761717383492	45.5239811351483	Piste cyclable sur rue	273
-73.5758883187082	45.5242817192581	Piste cyclable sur rue	273
-73.5758883187082	45.5242817192581	Piste cyclable sur rue	274
-73.5756207224321	45.5245733828405	Piste cyclable sur rue	274
-73.5753495390854	45.5248690980216	Piste cyclable sur rue	274
-73.5753495390854	45.5248690980216	Piste cyclable sur rue	275
-73.5750429185391	45.5251983129703	Piste cyclable sur rue	275
-73.5791317677013	45.5207761933305	Piste cyclable sur rue	276
-73.5787253787494	45.521230937194	Piste cyclable sur rue	276
-73.5787253787494	45.521230937194	Piste cyclable sur rue	277
-73.578504929337	45.5214660599509	Piste cyclable sur rue	277
-73.5781808415223	45.521811764192	Piste cyclable sur rue	277
-73.5669865643647	45.5179573792088	Piste cyclable au niveau du trottoir	278
-73.5672790716572	45.5180932762362	Piste cyclable au niveau du trottoir	278
-73.5689911262577	45.5188697025364	Piste cyclable au niveau du trottoir	278
-73.5692874887203	45.519041949159	Piste cyclable au niveau du trottoir	278
-73.5671767383004	45.5098175068622	Bande cyclable	279
-73.5674369471655	45.5099030267797	Bande cyclable	279
-73.5674369471655	45.5099030267797	Bande cyclable	280
-73.5685892914549	45.5104408580691	Bande cyclable	280
-73.5685892914549	45.5104408580691	Bande cyclable	281
-73.569491002424	45.5108570701291	Bande cyclable	281
-73.5700432108415	45.5111119525603	Bande cyclable	281
-73.5671767383004	45.5098175068622	Piste cyclable sur rue	282
-73.5676523299873	45.5093150658883	Piste cyclable sur rue	282
-73.56796533378	45.5088874139058	Piste cyclable sur rue	282
-73.5683151471799	45.5081763512504	Piste cyclable sur rue	282
-73.5705446558112	45.509937507008	Chaussée désignée	283
-73.5709670447411	45.5101305500155	Chaussée désignée	283
-73.5711344587688	45.5102070298688	Chaussée désignée	283
-73.5711344587688	45.5102070298688	Chaussée désignée	284
-73.5723898129139	45.5107783259956	Chaussée désignée	284
-73.5612208948144	45.502226619483	Bande cyclable	285
-73.5616323017388	45.5017234273952	Bande cyclable	285
-73.5616323017388	45.5017234273952	Bande cyclable	286
-73.5619209029074	45.5013694187295	Bande cyclable	286
-73.5595916581223	45.5041374921922	Bande cyclable	287
-73.5604096294724	45.5031956460038	Bande cyclable	287
-73.5604096294724	45.5031956460038	Bande cyclable	288
-73.5607056326012	45.5028398367678	Bande cyclable	288
-73.5607056326012	45.5028398367678	Bande cyclable	289
-73.5609130742182	45.5025800966015	Bande cyclable	289
-73.5612208948144	45.502226619483	Bande cyclable	289
-73.5582593414677	45.5057380744365	Bande cyclable	290
-73.5587884493364	45.5050913839653	Bande cyclable	290
-73.5591624983873	45.5046558947885	Bande cyclable	290
-73.5591624983873	45.5046558947885	Bande cyclable	291
-73.5593396070924	45.5044461194014	Bande cyclable	291
-73.5595916581223	45.5041374921922	Bande cyclable	291
-73.560489544232	45.5011380937032	Bande cyclable	292
-73.5607919715532	45.5008777632157	Bande cyclable	292
-73.5603542662904	45.501267485121	Bande cyclable	293
-73.5603641270772	45.5012106944099	Bande cyclable	293
-73.5604193751539	45.5011560394522	Bande cyclable	293
-73.560489544232	45.5011380937032	Bande cyclable	293
-73.5741402468251	45.5088205780064	Chaussée désignée	294
-73.574399363009	45.5085529506613	Chaussée désignée	294
-73.5747243614018	45.508217334927	Chaussée désignée	294
-73.5747243614018	45.508217334927	Chaussée désignée	295
-73.5753257240448	45.507575740405	Chaussée désignée	295
-73.5753257240448	45.507575740405	Chaussée désignée	296
-73.575596956646	45.5072998229284	Chaussée désignée	296
-73.5758115796906	45.507081357817	Chaussée désignée	296
-73.5724688181942	45.5108119331696	Chaussée désignée	297
-73.5744833467993	45.5117223551229	Chaussée désignée	297
-73.5413817	45.53188965	Bande cyclable	298
-73.5413817	45.53188965	Bande cyclable	298
-73.5634936420395	45.53188965	Piste cyclable sur rue	299
-73.5630128751201	45.53188965	Piste cyclable sur rue	299
-73.5616114836374	45.53188965	Bande cyclable	300
-73.5632327853846	45.53188965	Bande cyclable	300
-73.5637054424683	45.53188965	Bande cyclable	300
-73.5652654429874	45.53188965	Bande cyclable	300
-73.5723898129139	45.5107783259956	Chaussée désignée	301
-73.5724688181942	45.5108119331696	Chaussée désignée	301
-73.6109963	45.53188965	Bande cyclable	302
-73.6109963	45.53188965	Bande cyclable	302
-73.6109963	45.53188965	Bande cyclable	303
-73.6109963	45.53188965	Bande cyclable	303
-73.6109963	45.53188965	Bande cyclable	304
-73.6109963	45.53188965	Bande cyclable	304
-73.6109963	45.53188965	Bande cyclable	304
-73.6109963	45.53188965	Piste cyclable au niveau du trottoir	305
-73.6109963	45.53188965	Piste cyclable au niveau du trottoir	305
-73.6109963	45.53188965	Piste cyclable au niveau du trottoir	305
-73.5656404097489	45.53188965	Bande cyclable	306
-73.5661543331337	45.53188965	Bande cyclable	306
-73.5685412018953	45.53188965	Bande cyclable	306
-73.5689846581129	45.53188965	Bande cyclable	306
-73.5711698581417	45.53188965	Bande cyclable	307
-73.5716732521921	45.53188965	Bande cyclable	307
-73.5725309060927	45.53188965	Bande cyclable	307
-73.5736036585586	45.53188965	Bande cyclable	307
-73.5740625718432	45.53188965	Bande cyclable	307
-73.5740625718432	45.53188965	Bande cyclable	308
-73.5745117596651	45.53188965	Bande cyclable	308
-73.5767621710917	45.53188965	Bande cyclable	308
-73.5769926902048	45.53188965	Bande cyclable	308
-73.5773558576805	45.53188965	Bande cyclable	308
-73.5774327192015	45.53188965	Bande cyclable	308
-73.598459602939	45.53188965	Bande cyclable	309
-73.5982230948288	45.53188965	Bande cyclable	309
-73.597988095196	45.53188965	Bande cyclable	309
-73.597988095196	45.53188965	Bande cyclable	310
-73.5976820681138	45.53188965	Bande cyclable	310
-73.5973726569798	45.53188965	Bande cyclable	310
-73.5973726569798	45.53188965	Bande cyclable	311
-73.5970620511335	45.53188965	Bande cyclable	311
-73.5967688736737	45.53188965	Bande cyclable	311
-73.5967688736737	45.53188965	Bande cyclable	312
-73.596476943916	45.53188965	Bande cyclable	312
-73.5961732022134	45.53188965	Bande cyclable	312
-73.5961732022134	45.53188965	Bande cyclable	313
-73.5958860279737	45.53188965	Bande cyclable	313
-73.5955839847194	45.53188965	Bande cyclable	313
-73.5955839847194	45.53188965	Bande cyclable	314
-73.5953022791505	45.53188965	Bande cyclable	314
-73.5949973753464	45.53188965	Bande cyclable	314
-73.5949973753464	45.53188965	Bande cyclable	315
-73.5947078438165	45.53188965	Bande cyclable	315
-73.5944016497437	45.53188965	Bande cyclable	315
-73.5944016497437	45.53188965	Bande cyclable	316
-73.5941117968213	45.53188965	Bande cyclable	316
-73.5938060187076	45.53188965	Bande cyclable	316
-73.5938060187076	45.53188965	Bande cyclable	317
-73.5935131958	45.53188965	Bande cyclable	317
-73.5932077159481	45.53188965	Bande cyclable	317
-73.5932077159481	45.53188965	Bande cyclable	318
-73.592913740283	45.53188965	Bande cyclable	318
-73.5925173738815	45.53188965	Bande cyclable	318
-73.5925173738815	45.53188965	Bande cyclable	319
-73.5916787060759	45.53188965	Bande cyclable	319
-73.5916787060759	45.53188965	Bande cyclable	320
-73.5912032493356	45.53188965	Bande cyclable	320
-73.5912032493356	45.53188965	Bande cyclable	321
-73.590721227508	45.53188965	Bande cyclable	321
-73.590721227508	45.53188965	Bande cyclable	322
-73.5900871364892	45.53188965	Bande cyclable	322
-73.5900871364892	45.53188965	Bande cyclable	323
-73.5894939997886	45.53188965	Bande cyclable	323
-73.5894939997886	45.53188965	Bande cyclable	324
-73.588927937008	45.53188965	Bande cyclable	324
-73.588927937008	45.53188965	Bande cyclable	325
-73.588324464803	45.53188965	Bande cyclable	325
-73.588324464803	45.53188965	Bande cyclable	326
-73.5877256216645	45.53188965	Bande cyclable	326
-73.5877256216645	45.53188965	Bande cyclable	327
-73.5871474944163	45.53188965	Bande cyclable	327
-73.5705368560677	45.53188965	Bande cyclable	328
-73.572379570339	45.53188965	Bande cyclable	328
-73.5794771974141	45.53188965	Bande cyclable	329
-73.5799065844387	45.53188965	Bande cyclable	329
-73.5811086300232	45.53188965	Bande cyclable	329
-73.5823950451856	45.53188965	Bande cyclable	329
-73.5828221198092	45.53188965	Bande cyclable	329
-73.5769135191899	45.53188965	Bande cyclable	330
-73.5773316833598	45.53188965	Bande cyclable	330
-73.5779234797367	45.53188965	Bande cyclable	330
-73.5783514839832	45.53188965	Bande cyclable	330
-73.5784734339527	45.53188965	Bande cyclable	331
-73.5788586429172	45.53188965	Bande cyclable	331
-73.5790701111932	45.53188965	Bande cyclable	331
-73.5794771974141	45.53188965	Bande cyclable	331
-73.5783514839832	45.53188965	Bande cyclable	332
-73.5784734339527	45.53188965	Bande cyclable	332
-73.5868264907593	45.5300615338018	Bande cyclable	333
-73.5890643910756	45.5310732170136	Bande cyclable	333
-73.5890643910756	45.5310732170136	Bande cyclable	334
-73.5908846032756	45.53188965	Bande cyclable	334
-73.5918831679047	45.5218848976271	Chaussée désignée	335
-73.5927578607801	45.522285108252	Chaussée désignée	335
-73.5932741500542	45.5225246983577	Chaussée désignée	335
-73.5898306544497	45.5209302677635	Chaussée désignée	336
-73.5917588018237	45.5218281222773	Chaussée désignée	336
-73.5917588018237	45.5218281222773	Chaussée désignée	337
-73.5918831679047	45.5218848976271	Chaussée désignée	337
-73.5761448179002	45.5138089135341	Bande cyclable	338
-73.5770445152714	45.5142164277782	Bande cyclable	338
-73.5770445152714	45.5142164277782	Bande cyclable	339
-73.5782898452688	45.5147602175119	Bande cyclable	339
-73.5782898452688	45.5147602175119	Bande cyclable	340
-73.5794523193227	45.5153003616283	Bande cyclable	340
-73.5794523193227	45.5153003616283	Bande cyclable	341
-73.5804840045788	45.5157631022739	Bande cyclable	341
-73.5804840045788	45.5157631022739	Bande cyclable	342
-73.5809890859057	45.5159951965844	Bande cyclable	342
-73.5828042867739	45.5168294781788	Bande cyclable	342
-73.5935917011866	45.516824929094	Chaussée désignée	343
-73.5941534038858	45.5162153962447	Chaussée désignée	343
-73.5941534038858	45.5162153962447	Chaussée désignée	344
-73.5944552123151	45.5158822639154	Chaussée désignée	344
-73.5911149149275	45.5195209545774	Bande cyclable	345
-73.5917140813541	45.5188681176959	Bande cyclable	345
-73.5917140813541	45.5188681176959	Bande cyclable	346
-73.5924168776467	45.5181297007334	Bande cyclable	346
-73.5932982941651	45.51713726405	Chaussée désignée	347
-73.5935917011866	45.516824929094	Chaussée désignée	347
-73.6109963	45.5203575724511	Chaussée désignée	348
-73.6109963	45.5207396209215	Chaussée désignée	348
-73.6109963	45.5207396209215	Chaussée désignée	349
-73.6109963	45.5211852333289	Chaussée désignée	349
-73.6109963	45.5191129099183	Chaussée désignée	350
-73.6109963	45.5195231947504	Chaussée désignée	350
-73.6109963	45.5195231947504	Chaussée désignée	351
-73.6109963	45.5199541048095	Chaussée désignée	351
-73.6109963	45.5199541048095	Chaussée désignée	352
-73.6109963	45.5203130843025	Chaussée désignée	352
-73.6109963	45.5203575724511	Chaussée désignée	352
-73.6083202230455	45.5205432815775	Chaussée désignée	353
-73.6101568226036	45.5213482198186	Chaussée désignée	353
-73.6050191016394	45.5190269268601	Chaussée désignée	354
-73.6083202230455	45.5205432815775	Chaussée désignée	354
-73.6025946384971	45.5188356456749	Chaussée désignée	355
-73.6044498196472	45.5196573979565	Chaussée désignée	355
-73.5999906017832	45.5176907271158	Chaussée désignée	356
-73.6025946384971	45.5188356456749	Chaussée désignée	356
-73.5640372029687	45.53188965	Piste cyclable sur rue	357
-73.5646122279533	45.53188965	Piste cyclable sur rue	357
-73.565137005827	45.53188965	Piste cyclable sur rue	357
-73.5529794352312	45.49812735	Piste cyclable au niveau du trottoir	358
-73.5527365840786	45.49812735	Piste cyclable au niveau du trottoir	358
-73.5512622109614	45.49812735	Piste cyclable au niveau du trottoir	358
-73.5974004317084	45.49812735	Piste cyclable sur rue	359
-73.5980683426097	45.49812735	Piste cyclable sur rue	359
-73.5761696679603	45.49812735	Chaussée désignée	360
-73.5775633196554	45.49812735	Chaussée désignée	360
-73.5709955621204	45.49812735	Chaussée désignée	361
-73.5716636999693	45.49812735	Chaussée désignée	361
-73.5716636999693	45.49812735	Chaussée désignée	362
-73.5722740121353	45.49812735	Chaussée désignée	362
-73.5722740121353	45.49812735	Chaussée désignée	363
-73.5726160132354	45.49812735	Chaussée désignée	363
-73.5734883985062	45.49812735	Chaussée désignée	363
-73.5696220423837	45.49812735	Chaussée désignée	364
-73.5709955621204	45.49812735	Chaussée désignée	364
-73.5734883985062	45.49812735	Chaussée désignée	365
-73.5758026632955	45.49812735	Chaussée désignée	365
-73.5761696679603	45.49812735	Chaussée désignée	365
-73.5775633196554	45.49812735	Chaussée désignée	366
-73.577679189715	45.49812735	Chaussée désignée	366
-73.5790199982989	45.49812735	Chaussée désignée	366
-73.5790199982989	45.49812735	Chaussée désignée	367
-73.5791412362523	45.49812735	Chaussée désignée	367
-73.5629895162284	45.49812735	Piste cyclable sur rue	368
-73.5633531731348	45.49812735	Piste cyclable sur rue	368
-73.5581912186582	45.49812735	Bande cyclable	369
-73.5590608850789	45.49812735	Bande cyclable	369
-73.5700656967177	45.49812735	Chaussée désignée	370
-73.5701286850063	45.49812735	Chaussée désignée	370
-73.5700551505193	45.49812735	Chaussée désignée	371
-73.5695374395145	45.49812735	Chaussée désignée	371
-73.5701286850063	45.49812735	Chaussée désignée	372
-73.5702560464698	45.49812735	Chaussée désignée	372
-73.5702530649519	45.49812735	Chaussée désignée	372
-73.5702086338916	45.49812735	Chaussée désignée	372
-73.5700551505193	45.49812735	Chaussée désignée	372
-73.5620814216814	45.49812735	Piste cyclable sur rue	373
-73.5639110398926	45.49812735	Piste cyclable sur rue	373
-73.5619958378547	45.49812735	Piste cyclable sur rue	374
-73.5620814216814	45.49812735	Piste cyclable sur rue	374
-73.5618857639108	45.49812735	Piste cyclable sur rue	375
-73.5619958378547	45.49812735	Piste cyclable sur rue	375
-73.5705251541933	45.49812735	Chaussée désignée	376
-73.5706569917461	45.49812735	Chaussée désignée	376
-73.5706569917461	45.49812735	Chaussée désignée	377
-73.5705227110709	45.49812735	Chaussée désignée	378
-73.5705251541933	45.49812735	Chaussée désignée	378
-73.5953698716014	45.49812735	Bande cyclable	379
-73.5956865394475	45.49812735	Bande cyclable	379
-73.5413817	45.53188965	Piste cyclable sur rue	384
-73.5413817	45.53188965	Piste cyclable sur rue	384
-73.5413817	45.53188965	Piste cyclable sur rue	384
-73.5413817	45.53188965	Piste cyclable sur rue	385
-73.5413817	45.53188965	Piste cyclable sur rue	385
-73.5413817	45.53188965	Piste cyclable sur rue	385
-73.5413817	45.53188965	Piste cyclable sur rue	385
-73.5413817	45.53188965	Piste cyclable sur rue	386
-73.5413817	45.53188965	Piste cyclable sur rue	386
-73.5413817	45.53188965	Piste cyclable sur rue	387
-73.5413817	45.53188965	Piste cyclable sur rue	387
-73.5423863121849	45.53188965	Piste cyclable sur rue	387
-73.542822469511	45.53188965	Piste cyclable sur rue	387
-73.5413817	45.53188965	Piste cyclable sur rue	388
-73.5413817	45.53188965	Piste cyclable sur rue	388
-73.5413817	45.53188965	Piste cyclable sur rue	388
-73.5413817	45.53188965	Piste cyclable au niveau du trottoir	390
-73.5413817	45.53188965	Piste cyclable au niveau du trottoir	390
-73.542822469511	45.53188965	Piste cyclable sur rue	391
-73.5429605990865	45.53188965	Piste cyclable sur rue	391
-73.5413817	45.53188965	Piste cyclable sur rue	392
-73.5413817	45.53188965	Piste cyclable sur rue	392
-73.5413817	45.53188965	Piste cyclable sur rue	392
-73.5413817	45.53188965	Piste cyclable sur rue	393
-73.5413817	45.53188965	Piste cyclable sur rue	393
-73.5413817	45.53188965	Piste cyclable sur rue	393
-73.5413817	45.53188965	Piste cyclable sur rue	393
-73.5579681034534	45.53188965	Piste cyclable sur rue	394
-73.5570575288101	45.53188965	Piste cyclable sur rue	394
-73.5570575288101	45.53188965	Piste cyclable sur rue	395
-73.5566358158102	45.53188965	Piste cyclable sur rue	395
-73.5564642380599	45.53188965	Piste cyclable sur rue	395
-73.5564642380599	45.53188965	Piste cyclable sur rue	396
-73.5563008129334	45.53188965	Piste cyclable sur rue	396
-73.5561408655725	45.53188965	Piste cyclable sur rue	396
-73.5707814430406	45.5123874162162	Chaussée désignée	397
-73.573004658139	45.5133385911576	Chaussée désignée	397
-73.5597912380966	45.5064129498222	Bande cyclable	398
-73.5600111850964	45.5061836225056	Bande cyclable	398
-73.5603551085795	45.5058093406064	Bande cyclable	398
-73.5603551085795	45.5058093406064	Bande cyclable	400
-73.5607467777143	45.5053738371354	Bande cyclable	400
-73.5609083832677	45.5051795462236	Bande cyclable	400
-73.5609083832677	45.5051795462236	Bande cyclable	401
-73.5611115262748	45.5048419641998	Bande cyclable	401
-73.5742529511756	45.5088745004818	Bande cyclable	402
-73.5757521108564	45.5095699712347	Bande cyclable	402
-73.5762673663545	45.5098090094265	Bande cyclable	402
-73.571569160504	45.5040362133743	Piste cyclable sur rue	403
-73.5724452653966	45.5044663673563	Piste cyclable sur rue	403
-73.5724452653966	45.5044663673563	Piste cyclable sur rue	404
-73.5734843522842	45.5049730840815	Piste cyclable sur rue	404
-73.5733994698852	45.5021981149454	Piste cyclable sur rue	405
-73.573685342125	45.5019104031998	Piste cyclable sur rue	405
-73.5740050473431	45.5015885615335	Piste cyclable sur rue	405
-73.5740050473431	45.5015885615335	Piste cyclable sur rue	406
-73.5746864889685	45.500891212167	Piste cyclable sur rue	406
-73.5746864889685	45.500891212167	Piste cyclable sur rue	407
-73.5750778140643	45.5005436724261	Piste cyclable sur rue	407
-73.5754454145161	45.5002171155732	Piste cyclable sur rue	407
-73.571569160504	45.5040362133743	Piste cyclable sur rue	408
-73.5727953710212	45.5028184633464	Piste cyclable sur rue	408
-73.572866207568	45.5027464238159	Piste cyclable sur rue	409
-73.5733994698852	45.5021981149454	Piste cyclable sur rue	409
-73.5727953710212	45.5028184633464	Piste cyclable sur rue	410
-73.572866207568	45.5027464238159	Piste cyclable sur rue	410
-73.5762673663545	45.5098090094265	Bande cyclable	411
-73.57712191827	45.5102114237946	Bande cyclable	411
-73.5782423556939	45.5107353203671	Bande cyclable	411
-73.5561408655725	45.53188965	Piste cyclable sur rue	412
-73.5559690390901	45.53188965	Piste cyclable sur rue	412
